gsm,field,raw_value,reason
GSM3641851,age,18,number_without_unit
GSM3641852,age,18,number_without_unit
GSM3641853,age,18,number_without_unit
GSM3641854,age,18,number_without_unit
GSM3641855,age,18,number_without_unit
GSM3641856,age,18,number_without_unit
GSM3641857,age,18,number_without_unit
GSM3641858,age,18,number_without_unit
GSM3641859,age,18,number_without_unit
GSM3641860,age,18,number_without_unit
GSM3641861,age,18,number_without_unit
GSM3641862,age,18,number_without_unit
GSM3641863,age,18,number_without_unit
GSM3641864,age,18,number_without_unit
GSM3641865,age,18,number_without_unit
GSM3641866,age,18,number_without_unit
GSM3641867,age,18,number_without_unit
GSM3641868,age,18,number_without_unit
GSM3641869,age,18,number_without_unit
GSM3641870,age,18,number_without_unit
GSM3641871,age,18,number_without_unit
GSM3641872,age,18,number_without_unit
GSM3641873,age,18,number_without_unit
GSM3641874,age,18,number_without_unit
GSM3641875,age,18,number_without_unit
GSM3641876,age,18,number_without_unit
GSM3641877,age,18,number_without_unit
GSM3641878,age,18,number_without_unit
GSM3641879,age,18,number_without_unit
GSM3641880,age,18,number_without_unit
GSM3641881,age,18,number_without_unit
GSM3641882,age,18,number_without_unit
GSM3641883,age,18,number_without_unit
GSM3641884,age,18,number_without_unit
GSM3641885,age,18,number_without_unit
GSM3641886,age,18,number_without_unit
GSM3641887,age,18,number_without_unit
GSM3641888,age,18,number_without_unit
GSM3641889,age,18,number_without_unit
GSM3641890,age,18,number_without_unit
GSM3641891,age,18,number_without_unit
GSM3641892,age,18,number_without_unit
GSM3641893,age,18,number_without_unit
GSM3641894,age,18,number_without_unit
GSM3641895,age,18,number_without_unit
GSM3641896,age,18,number_without_unit
GSM3641897,age,18,number_without_unit
GSM3641898,age,18,number_without_unit
GSM3641899,age,18,number_without_unit
GSM3641900,age,18,number_without_unit
GSM3641901,age,18,number_without_unit
GSM3641902,age,18,number_without_unit
GSM3641903,age,18,number_without_unit
GSM3641904,age,18,number_without_unit
GSM3641905,age,18,number_without_unit
GSM3641906,age,18,number_without_unit
GSM3641907,age,18,number_without_unit
GSM3641908,age,18,number_without_unit
GSM3641909,age,18,number_without_unit
GSM3641910,age,18,number_without_unit
GSM3641911,age,18,number_without_unit
GSM3641912,age,18,number_without_unit
GSM3641913,age,18,number_without_unit
GSM3641914,age,18,number_without_unit
GSM3641915,age,18,number_without_unit
GSM3641916,age,18,number_without_unit
GSM3641917,age,18,number_without_unit
GSM3641918,age,18,number_without_unit
GSM3641919,age,18,number_without_unit
GSM3641920,age,18,number_without_unit
GSM3641921,age,18,number_without_unit
GSM3641922,age,18,number_without_unit
GSM3641923,age,18,number_without_unit
GSM3641924,age,18,number_without_unit
GSM3641925,age,18,number_without_unit
GSM3641926,age,18,number_without_unit
GSM3641927,age,18,number_without_unit
GSM3641928,age,18,number_without_unit
GSM3641929,age,18,number_without_unit
GSM3641930,age,18,number_without_unit
GSM3641931,age,18,number_without_unit
GSM3641932,age,18,number_without_unit
GSM3641933,age,18,number_without_unit
GSM3641934,age,18,number_without_unit
GSM3641935,age,18,number_without_unit
GSM3641936,age,18,number_without_unit
GSM3641937,age,18,number_without_unit
GSM3641938,age,18,number_without_unit
GSM3641939,age,18,number_without_unit
GSM3641940,age,18,number_without_unit
GSM3641941,age,18,number_without_unit
GSM3641942,age,18,number_without_unit
GSM3641943,age,18,number_without_unit
GSM3641944,age,18,number_without_unit
GSM3641945,age,18,number_without_unit
GSM3641946,age,18,number_without_unit
GSM3641947,age,18,number_without_unit
GSM3641948,age,18,number_without_unit
GSM3641949,age,18,number_without_unit
GSM3641950,age,18,number_without_unit
GSM3641951,age,18,number_without_unit
GSM3641952,age,18,number_without_unit
GSM3641953,age,18,number_without_unit
GSM3641954,age,18,number_without_unit
GSM3641955,age,18,number_without_unit
GSM3641956,age,18,number_without_unit
GSM3641957,age,18,number_without_unit
GSM3641958,age,18,number_without_unit
GSM3641959,age,18,number_without_unit
GSM3641960,age,18,number_without_unit
GSM3641961,age,18,number_without_unit
GSM3641962,age,18,number_without_unit
GSM3641963,age,18,number_without_unit
GSM3641964,age,18,number_without_unit
GSM3641965,age,18,number_without_unit
GSM3641966,age,18,number_without_unit
GSM3641967,age,18,number_without_unit
GSM3641968,age,18,number_without_unit
GSM3641969,age,18,number_without_unit
GSM3641970,age,18,number_without_unit
GSM3641971,age,18,number_without_unit
GSM3641972,age,18,number_without_unit
GSM3641973,age,18,number_without_unit
GSM3641974,age,18,number_without_unit
GSM3641975,age,18,number_without_unit
GSM3641976,age,18,number_without_unit
GSM3641977,age,18,number_without_unit
GSM3641978,age,18,number_without_unit
GSM3641979,age,18,number_without_unit
GSM3641980,age,18,number_without_unit
GSM3641981,age,18,number_without_unit
GSM3641982,age,18,number_without_unit
GSM3641983,age,18,number_without_unit
GSM3641984,age,18,number_without_unit
GSM3641985,age,18,number_without_unit
GSM3641986,age,18,number_without_unit
GSM3641987,age,18,number_without_unit
GSM3641988,age,18,number_without_unit
GSM3641989,age,18,number_without_unit
GSM3641990,age,18,number_without_unit
GSM3641991,age,18,number_without_unit
GSM3641992,age,18,number_without_unit
GSM3641993,age,18,number_without_unit
GSM3641994,age,18,number_without_unit
GSM3641995,age,18,number_without_unit
GSM3641996,age,18,number_without_unit
GSM3641997,age,18,number_without_unit
GSM3641998,age,18,number_without_unit
GSM3641999,age,18,number_without_unit
GSM3642000,age,18,number_without_unit
GSM3642001,age,18,number_without_unit
GSM3642002,age,18,number_without_unit
GSM3642003,age,18,number_without_unit
GSM3642004,age,18,number_without_unit
GSM3642005,age,18,number_without_unit
GSM3642006,age,18,number_without_unit
GSM3642007,age,18,number_without_unit
GSM3642008,age,18,number_without_unit
GSM3642009,age,18,number_without_unit
GSM3642010,age,18,number_without_unit
GSM3642011,age,18,number_without_unit
GSM3642012,age,18,number_without_unit
GSM3642013,age,18,number_without_unit
GSM3642014,age,18,number_without_unit
GSM3642015,age,18,number_without_unit
GSM3642016,age,18,number_without_unit
GSM3642017,age,18,number_without_unit
GSM3642018,age,18,number_without_unit
GSM3642019,age,18,number_without_unit
GSM3642020,age,18,number_without_unit
GSM3642021,age,18,number_without_unit
GSM3642022,age,18,number_without_unit
GSM3642023,age,18,number_without_unit
GSM3642024,age,18,number_without_unit
GSM3642025,age,18,number_without_unit
GSM3642026,age,18,number_without_unit
GSM3642027,age,18,number_without_unit
GSM3642028,age,18,number_without_unit
GSM3642029,age,18,number_without_unit
GSM3642030,age,18,number_without_unit
GSM3642031,age,18,number_without_unit
GSM3642032,age,18,number_without_unit
GSM3642033,age,18,number_without_unit
GSM3642034,age,18,number_without_unit
GSM3642035,age,18,number_without_unit
GSM3642036,age,18,number_without_unit
GSM3642037,age,18,number_without_unit
GSM3642038,age,18,number_without_unit
GSM3642039,age,18,number_without_unit
GSM3642040,age,18,number_without_unit
GSM3642041,age,18,number_without_unit
GSM3642042,age,18,number_without_unit
GSM3642043,age,18,number_without_unit
GSM3642044,age,18,number_without_unit
GSM3642045,age,18,number_without_unit
GSM3642046,age,18,number_without_unit
GSM3642047,age,18,number_without_unit
GSM3642048,age,18,number_without_unit
GSM3642049,age,18,number_without_unit
GSM3642050,age,18,number_without_unit
GSM3642051,age,18,number_without_unit
GSM3642052,age,18,number_without_unit
GSM3642053,age,18,number_without_unit
GSM3642054,age,18,number_without_unit
GSM3642055,age,18,number_without_unit
GSM3642056,age,18,number_without_unit
GSM3642057,age,18,number_without_unit
GSM3642058,age,18,number_without_unit
GSM3642059,age,18,number_without_unit
GSM3642060,age,18,number_without_unit
GSM3642061,age,18,number_without_unit
GSM3642062,age,18,number_without_unit
GSM3642063,age,18,number_without_unit
GSM3642064,age,18,number_without_unit
GSM3642065,age,18,number_without_unit
GSM3642066,age,18,number_without_unit
GSM3642067,age,18,number_without_unit
GSM3642068,age,18,number_without_unit
GSM3642069,age,18,number_without_unit
GSM3642070,age,18,number_without_unit
GSM3642071,age,18,number_without_unit
GSM3642072,age,18,number_without_unit
GSM3642073,age,18,number_without_unit
GSM3642074,age,18,number_without_unit
GSM3642075,age,18,number_without_unit
GSM3642076,age,18,number_without_unit
GSM3642077,age,18,number_without_unit
GSM3642078,age,18,number_without_unit
GSM3642079,age,18,number_without_unit
GSM3642080,age,18,number_without_unit
GSM3642081,age,18,number_without_unit
GSM3642082,age,18,number_without_unit
GSM3642083,age,18,number_without_unit
GSM3642084,age,18,number_without_unit
GSM3642085,age,18,number_without_unit
GSM3642086,age,18,number_without_unit
GSM3642087,age,18,number_without_unit
GSM3642088,age,18,number_without_unit
GSM3642089,age,18,number_without_unit
GSM3642090,age,18,number_without_unit
GSM3642091,age,18,number_without_unit
GSM3642092,age,18,number_without_unit
GSM3642093,age,18,number_without_unit
GSM3642094,age,18,number_without_unit
GSM3642095,age,18,number_without_unit
GSM3642096,age,18,number_without_unit
GSM3642097,age,18,number_without_unit
GSM3642098,age,18,number_without_unit
GSM3642099,age,18,number_without_unit
GSM3642100,age,18,number_without_unit
GSM3642101,age,18,number_without_unit
GSM3642102,age,18,number_without_unit
GSM3642103,age,18,number_without_unit
GSM3642104,age,18,number_without_unit
GSM3642105,age,18,number_without_unit
GSM3642106,age,18,number_without_unit
GSM3642107,age,18,number_without_unit
GSM3642108,age,18,number_without_unit
GSM3642109,age,18,number_without_unit
GSM3642110,age,18,number_without_unit
GSM3642111,age,18,number_without_unit
GSM3642112,age,18,number_without_unit
GSM3642113,age,18,number_without_unit
GSM3642114,age,18,number_without_unit
GSM3642115,age,18,number_without_unit
GSM3642116,age,18,number_without_unit
GSM3642117,age,18,number_without_unit
GSM3642118,age,18,number_without_unit
GSM3642119,age,18,number_without_unit
GSM3642120,age,18,number_without_unit
GSM3642121,age,18,number_without_unit
GSM3642122,age,18,number_without_unit
GSM3642123,age,18,number_without_unit
GSM3642124,age,18,number_without_unit
GSM3642125,age,18,number_without_unit
GSM3642126,age,18,number_without_unit
GSM3642127,age,18,number_without_unit
GSM3642128,age,18,number_without_unit
GSM3642129,age,18,number_without_unit
GSM3642130,age,18,number_without_unit
GSM3642131,age,18,number_without_unit
GSM3642132,age,18,number_without_unit
GSM3642133,age,18,number_without_unit
GSM3642134,age,18,number_without_unit
GSM3642135,age,18,number_without_unit
GSM3642136,age,18,number_without_unit
GSM3642137,age,18,number_without_unit
GSM3642138,age,18,number_without_unit
GSM3642139,age,18,number_without_unit
GSM3642140,age,18,number_without_unit
GSM3642141,age,18,number_without_unit
GSM3642142,age,18,number_without_unit
GSM3642143,age,18,number_without_unit
GSM3642144,age,18,number_without_unit
GSM3642145,age,18,number_without_unit
GSM3642146,age,18,number_without_unit
GSM3642147,age,18,number_without_unit
GSM3642148,age,18,number_without_unit
GSM3642149,age,18,number_without_unit
GSM3642150,age,18,number_without_unit
GSM3642151,age,18,number_without_unit
GSM3642152,age,18,number_without_unit
GSM3642153,age,18,number_without_unit
GSM3642154,age,18,number_without_unit
GSM3642155,age,18,number_without_unit
GSM3642156,age,18,number_without_unit
GSM3642157,age,18,number_without_unit
GSM3642158,age,18,number_without_unit
GSM3642159,age,18,number_without_unit
GSM3642160,age,18,number_without_unit
GSM3642161,age,18,number_without_unit
GSM3642162,age,18,number_without_unit
GSM3642163,age,18,number_without_unit
GSM3642164,age,18,number_without_unit
GSM3642165,age,18,number_without_unit
GSM3642166,age,18,number_without_unit
GSM3642167,age,18,number_without_unit
GSM3642168,age,18,number_without_unit
GSM3642169,age,18,number_without_unit
GSM3642170,age,18,number_without_unit
GSM3642171,age,18,number_without_unit
GSM3642172,age,18,number_without_unit
GSM3642173,age,18,number_without_unit
GSM3642174,age,18,number_without_unit
GSM3642175,age,18,number_without_unit
GSM3642176,age,18,number_without_unit
GSM3642177,age,18,number_without_unit
GSM3642178,age,18,number_without_unit
GSM3642179,age,18,number_without_unit
GSM3642180,age,18,number_without_unit
GSM3642181,age,18,number_without_unit
GSM3642182,age,18,number_without_unit
GSM3642183,age,18,number_without_unit
GSM3642184,age,18,number_without_unit
GSM3642185,age,18,number_without_unit
GSM3642186,age,18,number_without_unit
GSM3642187,age,18,number_without_unit
GSM3642188,age,18,number_without_unit
GSM3642189,age,18,number_without_unit
GSM3642190,age,18,number_without_unit
GSM3642191,age,18,number_without_unit
GSM3642192,age,18,number_without_unit
GSM3642193,age,18,number_without_unit
GSM3642194,age,18,number_without_unit
GSM3642195,age,18,number_without_unit
GSM3642196,age,18,number_without_unit
GSM3642197,age,18,number_without_unit
GSM3642198,age,18,number_without_unit
GSM3642199,age,18,number_without_unit
GSM3642200,age,18,number_without_unit
GSM3642201,age,18,number_without_unit
GSM3642202,age,18,number_without_unit
GSM3642203,age,18,number_without_unit
GSM3642204,age,18,number_without_unit
GSM3642205,age,18,number_without_unit
GSM3642206,age,18,number_without_unit
GSM3642207,age,18,number_without_unit
GSM3642208,age,18,number_without_unit
GSM3642209,age,18,number_without_unit
GSM3642210,age,18,number_without_unit
GSM3642211,age,18,number_without_unit
GSM3642212,age,18,number_without_unit
GSM3642213,age,18,number_without_unit
GSM3642214,age,18,number_without_unit
GSM3642215,age,18,number_without_unit
GSM3642988,age,18,number_without_unit
GSM3642989,age,18,number_without_unit
GSM3642990,age,18,number_without_unit
GSM3642991,age,18,number_without_unit
GSM3642992,age,18,number_without_unit
GSM3642993,age,18,number_without_unit
GSM3642994,age,18,number_without_unit
GSM3642995,age,18,number_without_unit
GSM3642996,age,18,number_without_unit
GSM3642997,age,18,number_without_unit
GSM3642998,age,18,number_without_unit
GSM3642999,age,18,number_without_unit
GSM3643000,age,18,number_without_unit
GSM3643001,age,18,number_without_unit
GSM3643002,age,18,number_without_unit
GSM3643003,age,18,number_without_unit
GSM3643004,age,18,number_without_unit
GSM3643005,age,18,number_without_unit
GSM3643006,age,18,number_without_unit
GSM3643007,age,18,number_without_unit
GSM3643008,age,18,number_without_unit
GSM3643009,age,18,number_without_unit
GSM3643010,age,18,number_without_unit
GSM3643011,age,18,number_without_unit
GSM3643012,age,18,number_without_unit
GSM3643013,age,18,number_without_unit
GSM3643014,age,18,number_without_unit
GSM3643015,age,18,number_without_unit
GSM3643016,age,18,number_without_unit
GSM3643017,age,18,number_without_unit
GSM3643018,age,18,number_without_unit
GSM3643019,age,18,number_without_unit
GSM3643020,age,18,number_without_unit
GSM3643021,age,18,number_without_unit
GSM3643022,age,18,number_without_unit
GSM3643023,age,18,number_without_unit
GSM3643024,age,18,number_without_unit
GSM3643025,age,18,number_without_unit
GSM3643026,age,18,number_without_unit
GSM3643027,age,18,number_without_unit
GSM3643028,age,18,number_without_unit
GSM3643029,age,18,number_without_unit
GSM3643030,age,18,number_without_unit
